uuid,content,label,article_type,source_type,pre_post_GPT,dataset_source,text_length
635f3e58-5716-41bb-bac0-650aca6c40e3,“Adults over 51 can receive $$$ in additional spending for groceries and expenses.”,fake,twitter post,human,post-GPT,x-Gen,18
f07b8350-4d62-4f50-9f9c-c9e9b6a04756,"Says that President Joe Biden said Americans will start seeing “direct deposits in their bank accounts this weekend,” and that Medicare recipients will get back $2,880.",fake,twitter post,human,post-GPT,x-Gen,31
9c6cd52f-c88e-464a-9803-8186b9215986,“Biden announces Medicare stimulus that provides free dental work to all Seniors who need it! Crowns and implants included.”,fake,twitter post,human,post-GPT,x-Gen,23
f0884d56-e6bc-4836-8f8b-5f7a70e51e93,Insurance companies and Washington bureaucrats “are working together to swipe $500 billion from Medicare to pay for Pelosi and Schumer’s out-of-control spending spree.”,fake,twitter post,human,post-GPT,x-Gen,29
6dd4e6c6-bd2c-402e-b170-f5692b005130,“We banned transgender” people from serving in the military.,real,twitter post,human,post-GPT,x-Gen,12
034b2917-1f3f-4bb8-ab37-8a408dea8d8b,“BREAKING Trump preps Marines to stop presidential coup.”,fake,twitter post,human,post-GPT,x-Gen,11
9dab97d5-930a-4d8d-ab46-e347f555693b,Gen. Mark Milley “never served in combat.”,fake,twitter post,human,post-GPT,x-Gen,10
9178f3b0-6b96-4785-846c-ac2c793b3f41,"After Joe Biden became vice president, at the behest of his father, he gave his uncle, Frank H. Biden, a Purple Heart for serving in the U.S. military during World War II.",fake,twitter post,human,post-GPT,x-Gen,37
5d50cdc8-d137-4414-a749-09594572bd10,"Brazil President Jair Bolsonaro will hold a press conference to “announce military audit of controversial election, may arrest criminal judges.”",fake,twitter post,human,post-GPT,x-Gen,24
1f1a3d2f-0dd0-416c-9a34-b37fcefe089f,Video shows “military robots ready for war.”,fake,twitter post,human,post-GPT,x-Gen,10
ad6f171b-8a26-43fe-b291-b325388d0631,"Martha’s Vineyard ""used the military to deport every last illegal migrant from their island.”",fake,twitter post,human,post-GPT,x-Gen,19
870b1cc4-c816-4d86-a30e-b0487c53528a,Video shows there weren’t Marines present during a recent speech by Joe Biden.,fake,twitter post,human,post-GPT,x-Gen,16
65ac8668-2a7e-43c7-9310-8a992e47a69f,President Joe Biden “employed actors to portray Marine guards” during a Sept. 1 speech.,fake,twitter post,human,post-GPT,x-Gen,17
b32b005f-da7a-4e58-b211-f84eb2fc0950,“U.S. is testing new most deadly nuclear bomb from B-1B Lancer.”,fake,twitter post,human,post-GPT,x-Gen,15
637f9c66-2986-4bd6-9fea-03ca72349c1f,The government is arming up the IRS because “Joe Biden is raising taxes and disarming Americans.”,fake,twitter post,human,post-GPT,x-Gen,19
f953ebab-7ddc-4192-ad5d-dd961d55d4fb,"A ""Delta Force” seized a shipment of weapons headed to the IRS.",fake,twitter post,human,post-GPT,x-Gen,15
7edbe7d9-de56-4f83-89fe-3bcdebef1f0a,"Claims the U.S. military is using ""polymer drone flies"" that look and act like a large fly.",fake,twitter post,human,post-GPT,x-Gen,20
b97f30bb-7d78-47fe-8dda-d29dc2615a00,“Military Arrests Biden’s Sec. of Agriculture Tom Vilsack.”,fake,twitter post,human,post-GPT,x-Gen,14
012ff491-195a-481f-b977-4207786cd5db,A video shows the Russian warship Moskva exploding.,fake,twitter post,human,post-GPT,x-Gen,9
990f5830-f393-4173-8d58-c567d6b7285d,"Josh Mandel doctored an image in a campaign ad but ""forgot to Photoshop the hands that clearly show he put his face on the body of a Black soldier.""",fake,twitter post,human,post-GPT,x-Gen,32
54e3707d-334e-4c27-9fe1-f845e5913452,A photo shows a helicopter rescue mission in Afghanistan where wounded men were loaded onboard.,fake,twitter post,human,post-GPT,x-Gen,16
7ef12248-0bbf-4401-9392-7b82f9687e8c,“The Russian army captured the U.S Major General Roger L. Cloutier Jr. … in the besieged Ukrainian Azov camp in Mariupol.”,fake,twitter post,human,post-GPT,x-Gen,24
df8e63e0-48b7-410a-b20a-f0ffd5d03ac1,"A video taken from a car driving through Bucha, Ukraine, shows a corpse “moving his arm,” and then “in the rear view mirror the ‘corpse’ sits down.”",fake,twitter post,human,post-GPT,x-Gen,37
41fbc0f2-6928-427f-ac39-4930bd8cfbbd,“There was a raid on the Biden residence yesterday by the military!”,fake,twitter post,human,post-GPT,x-Gen,15
d892c4ab-d45b-4540-b333-a834490f97d0,“Every single county in New York has experienced a federal climate disaster between 2011-2021.”,real,twitter post,human,post-GPT,x-Gen,17
ebf7bd76-8d10-4314-b32c-b773bee1518a,A video shows a dog trying to reach her puppies after the Turkey-Syria earthquake.,fake,twitter post,human,post-GPT,x-Gen,15
6524a97b-debe-4194-849e-8f839d0f6323,Photo showing Game of Thrones characters depicts victims of the earthquake in Turkey and Syria.,fake,twitter post,human,post-GPT,x-Gen,16
5a1e7c80-fdb1-4f24-a21c-d5e589ee2f1f,Says President Joe Biden told people to get vaccinated against COVID-19 to protect themselves from hurricanes.,fake,twitter post,human,post-GPT,x-Gen,17
3ed25c18-40c4-4bd7-ad29-d46a10aa7a7d,"Russia unveiled a nuclear weapon, ""Satan 2,"" that is ""capable of destroying everything breathing in the world.""",fake,twitter post,human,post-GPT,x-Gen,24
24fd2a3f-b3d1-4073-ac4a-24816ee9034f,“Barack Obama’s real father is Communist Party propagandist Frank Marshall Davis.”,fake,twitter post,human,post-GPT,x-Gen,16
dfd89fdc-008c-4438-a62e-b7f72edccb7e,“Obama certificate a fake.”,fake,twitter post,human,post-GPT,x-Gen,7
653ef43f-6c8b-4e90-8554-d317c5e2fb91,"“Liz Cheney cries like kids after loses in ‘primary’ against Trump’s pick,” two days before the primary election.",fake,twitter post,human,post-GPT,x-Gen,26
1c4cd398-a01c-41a4-958e-6ade22791729,Este video enseña “las primera palabras” de Gustavo Petro junto a Joe Biden.,fake,twitter post,human,post-GPT,x-Gen,16
c478dfde-9c92-4120-996d-f4d4678d5407,“El CEO de Pfizer es un lagarto (demonio)”.,fake,twitter post,human,post-GPT,x-Gen,13
c30464e0-40d5-4345-af33-1087fb4497db,"“¡Los préstamos de estímulo de $50,000 finalmente están aquí!”",fake,twitter post,human,post-GPT,x-Gen,13
ad3cef0f-0dbd-4064-88b1-4e9eb93b8f5f,"""Nueva ley de perdón está eliminando hasta $15,000 de deuda para todos los estadounidenses…cualquier categoría aplica"".",fake,twitter post,human,post-GPT,x-Gen,20
8381cd5a-7ab0-482d-98e5-13e88163ab8e,"""La Asociación Nacional de la Deuda ... recientemente aprobó un programa de alivio de la deuda para todos los que tengan más de $10,000 en deuda en tarjetas de crédito"".",fake,twitter post,human,post-GPT,x-Gen,34
c304e7c1-f0bc-409f-8cd0-a67368b6fe4f,"El presidente Joe Biden dijo, “estamos quebrados, completamente quebrados. Agarren su dinero del banco, sáquenlo, sáquenlo ya”.",fake,twitter post,human,post-GPT,x-Gen,25
828c2c24-99bd-4a27-bd33-cfc096522556,“Joe Biden liberará a reos tras visita de Marco Rubio a El Salvador”.,fake,twitter post,human,post-GPT,x-Gen,16
8a472117-fd79-4396-b349-b5eadca9812c,“La mayor parte” del fentanilo que llega a los puertos de Estados Unidos viene desde Canadá.,fake,twitter post,human,post-GPT,x-Gen,19
d049f0dd-1ea6-48b0-ab3f-a35b8e308640,“Hay un nuevo virus regado en China donde los humanos se convierten en zombis”.,fake,twitter post,human,post-GPT,x-Gen,17
da4a5280-f8bd-4c81-ab71-1ce6c81b001a,El Presidente de Rusia Vladimir Putin “anuncia que se arrepiente de invadir Ucrania”.,fake,twitter post,human,post-GPT,x-Gen,16
e20d2b9f-2c0b-45f9-901a-46c7d72fc5d7,"“El congreso acaba de aprobar un reciente proyecto de ley para todos los que tengan más de $10,000 de deuda”.",fake,twitter post,human,post-GPT,x-Gen,24
0770c2e6-a379-48f6-9a64-b1ecd0e34288,"""Urgente! China confirma la invasión de Los Ángeles y Baja California! Prepararon 1000 destructores!""",fake,twitter post,human,post-GPT,x-Gen,19
d6241ca8-1eae-49b3-90bb-0e5e2b8388e5,"""Urgente! China prepara un ataque nuclear desde el espacio! Nueva York en alerta roja!""",fake,twitter post,human,post-GPT,x-Gen,19
0d5ff638-4f90-4baa-bf8d-89b5a26a1012,Una ballena se traga a dos mujeres en California.,fake,twitter post,human,post-GPT,x-Gen,10
0742dd88-3967-45b9-a0b7-21c8a601b7a3,"""El 11 de mayo de 1987, el London Times informó en su portada: ‘La OMS entregó 50 millones de vacunas contra la viruela del mono, estas provocaron el SIDA a los africanos’.""",fake,twitter post,human,post-GPT,x-Gen,40
0fc204bf-e8ac-4caf-94bb-05707949681b,"Esta grabación muestra una llamada al 911 de los migrantes atrapados en un camión en San Antonio, Texas.",fake,twitter post,human,post-GPT,x-Gen,20
890beac6-b6ca-4412-8fc9-edd3a275ad1c,53% of Americans made aware of the Hunter Biden laptop story would have changed their vote in 2020.,fake,twitter post,human,post-GPT,x-Gen,20
dd95d2a7-a588-4d87-9e94-c71bb1c4e971,“75% of Republicans have been vaccinated” against COVID-19 in Illinois.,fake,twitter post,human,post-GPT,x-Gen,14
ba22bbab-d897-4200-b7b3-d6ebbc220a25,“34 dead after Lizzo attempted to crowd surf.”,fake,twitter post,human,post-GPT,x-Gen,11
a9d7d27e-cb2b-4aaa-95de-683c72029bd2,"Tom Hanks shouting ""sexy baby"" is connected to Jeffery Epstein and pedophilia.",fake,twitter post,human,post-GPT,x-Gen,15
f7ef6a0e-5031-48af-ab30-7b64aed1e22b,A wax figure of Ye was removed from Madame Tussauds museum but a figure of Adolf Hitler remained.,fake,twitter post,human,post-GPT,x-Gen,19
2f7a91a3-29a5-4332-b1c9-cf192b68e2f8,"The deaths of U.S. Rep. Jackie Walorski, R-Ind., and actor Anne Heche are suspicious and linked because they “partnered fighting against pedophilia.”",fake,twitter post,human,post-GPT,x-Gen,27
2a1c8d7b-c1b8-45f6-a631-e62c1b1e1d1a,Actor Tom Holland is “confirmed to have died.”,fake,twitter post,human,post-GPT,x-Gen,11
24232b11-b12e-44b3-b17c-8efa1e316cda,Justin Bieber’s Ramsay Hunt syndrome and Hailey Bieber’s blood clot were caused by COVID-19 vaccines.,fake,twitter post,human,post-GPT,x-Gen,20
b40d9976-930f-4b59-b62a-307b4af7c134,"Says Chris Rock apologized after 94th Academy Awards, saying, “Last night I crossed a line that I shouldn’t have and paid the enormous price of my reputation as a renown comedian.”",fake,twitter post,human,post-GPT,x-Gen,38
384ce78a-e0c9-414b-8d39-1c4680853075,Will Smith slapped Chris Rock “to take attention away from Ukraine.”,fake,twitter post,human,post-GPT,x-Gen,14
130d47f4-d5f5-427d-af7a-2bb198e55d9f,A video shows Ukraine President Volodymyr Zelenskyy singing “Imagine” by John Lennon.,fake,twitter post,human,post-GPT,x-Gen,15
bd66cc8d-2fd3-48a4-af0e-ef02b3b4f828,“The Simpsons” predicted Russia’s invasion of Ukraine.,fake,twitter post,human,post-GPT,x-Gen,12
85a0060d-8b56-4c05-9a1c-d010b407cad5,"Says Betty White said Dec. 28, days before she died, “Eat healthy and get all your vaccines. I just got boosted today.”",fake,twitter post,human,post-GPT,x-Gen,28
c2db07ed-4bbc-4b9a-9c8b-e95ae3221cff,"“Sophia Stewart wrote books in the 70s that were stolen from her by Warner Bros. (Terminator 1-4 & The Matrix 1 & 2!) ... she won Hollywood's biggest lawsuit, $2.5 Billion.”",fake,twitter post,human,post-GPT,x-Gen,40
9cb2a4fa-6a4e-43a5-8368-ac6f3945810e,Photo shows Rihanna is pregnant,fake,twitter post,human,post-GPT,x-Gen,5
64a8842f-f6d3-48b4-982b-1cf6e36e97bd,“New York leads the U.S. in population loss.”,real,twitter post,human,post-GPT,x-Gen,11
5a5ffa0e-7cfa-4c69-a680-599fc082d01d,"“With the money Elon Musk spent to buy Twitter shares, he could have given every American family $100,000 and still had enough left over to cancel all student debt.”",fake,twitter post,human,post-GPT,x-Gen,34
dc5c4fb4-16d8-40c3-b910-20126ecda85a,"“I represent more, or just as many or more, people than Joe Manchin does.”",fake,twitter post,human,post-GPT,x-Gen,19
fa7a9bb8-0b7d-4800-b9ed-684a02b5379e,"""Bill Gates talked about using vaccines to control population growth” in an “unedited 2010 TED Talk video""",fake,twitter post,human,post-GPT,x-Gen,21
a8a4cf36-1e5f-410e-8ce8-b7aaa50ccf10,“We cut Black child poverty in half in 2021 because of the child tax credit.”,real,twitter post,human,post-GPT,x-Gen,18
4682607b-64bb-4c89-8cdb-b6cf4962bc27,"""Studies show that children who go to preschool are nearly 50% more likely to finish high school and go on to earn a two- or four-year degree, no matter their background they came from.""",real,twitter post,human,post-GPT,x-Gen,39
d1c83181-e338-46da-b17f-100868c67a49,"“In Wisconsin, we have 50% of the population paying 50%, 60%, 70%, sometimes 80% for their housing.”",fake,twitter post,human,post-GPT,x-Gen,29
142f3267-ae73-4d48-92b5-0baa3028b714,Democrats “manufactured votes from low income voters to steal the battleground states.”,fake,twitter post,human,post-GPT,x-Gen,15
102b2b0c-e3b5-42de-8ed4-efc0ce07124f,"Florida Gov. Ron DeSantis “signs bill requiring Florida students, professors to register political views with (the) state.”",fake,twitter post,human,post-GPT,x-Gen,24
eab1f4ae-9a85-4894-8258-0d6ecd18a586,New York Gov. Kathy Hochul wants “quarantine camps” and “imprisonment” if you’re suspected of having a disease.,fake,twitter post,human,post-GPT,x-Gen,25
171de767-5bd9-470f-829e-d575ae67fe4b,Dr. Anthony Fauci “admits that mask mandates were a broad spectrum failure.”,fake,twitter post,human,post-GPT,x-Gen,15
579447c5-79aa-493e-8f50-fecf7330dc19,“Fentanyl is the leading cause of death for Americans 18-45.”,real,twitter post,human,post-GPT,x-Gen,13
76bb409a-0953-42d7-8a41-c4e5f7ead1ce,HIV is not contagious.,fake,twitter post,human,post-GPT,x-Gen,5
0b8d8417-87b1-44d5-8810-7e2204fb72ee,Abortion pills are dangerous and “1 in 5 women will suffer a complication.”,fake,twitter post,human,post-GPT,x-Gen,16
0f7c77d6-46df-491f-a8ea-5e67571268f7,"Lead paint was not banned to protect children’s health, but because it would protect people from radiation.",fake,twitter post,human,post-GPT,x-Gen,21
75f794a4-b033-4a1b-b734-f343cf260be0,"Report proves that COVID-19 vaccines caused 300,000 excess deaths in 2022.",fake,twitter post,human,post-GPT,x-Gen,12
92498a3a-a75a-415b-b4d4-77ba45be6a97,Sullivan County “has the highest opioid death rate in all of New York state” yet “it’s the only county in the Hudson Valley not included in the federal High-Intensity Drug Trafficking Area” program.,real,twitter post,human,post-GPT,x-Gen,40
7a6556f7-5668-4a50-bc3d-9253bb41d8f0,“BREAKING: ANTHONY FAUCI is set to be arrested!!!”,fake,twitter post,human,post-GPT,x-Gen,14
452e07e1-c3d6-47e2-b5b0-8049427d463a,Walgreens’ position “has always been” to “dispense Mifepristone in any jurisdiction where it is legally permissible to do so.”,real,twitter post,human,post-GPT,x-Gen,25
a5d1bdbf-031b-40cb-b051-753c1b7806fa,New York City Mayor Eric Adams proposes to “ban chocolate milk.”,real,twitter post,human,post-GPT,x-Gen,14
df9594a5-3f08-4d09-85c0-fe2f83047a14,"Rifles “were involved in 297 deaths” in the U.S. in 2022 and “constipation killed 2,167.”",fake,twitter post,human,post-GPT,x-Gen,20
73a93490-8161-4ad9-9061-573b9d111d91,"“Because the Covid shots are still manufactured under the Emergency Use Authorization, they can change up to 49% of the ingredients without FDA approval.""",fake,twitter post,human,post-GPT,x-Gen,29
3bd0f719-3165-4081-8c63-e0c2da5ef221,"""Biden admin negotiates deal to give WHO authority over US pandemic policies.”",fake,twitter post,human,post-GPT,x-Gen,15
4e574deb-3887-4448-84e4-646a99a138e7,The dog dewormer fenbendazole can cure cancer in humans.,fake,twitter post,human,post-GPT,x-Gen,10
1d54dd49-b279-449a-9bdd-63d018175aa6,"At the World Economic Forum, Moderna CEO Stéphane Bancel admitted that his company produced 100,000 doses of COVID-19 vaccines in 2019, before the pandemic started.",fake,twitter post,human,post-GPT,x-Gen,28
1a5ed469-f0f2-4e86-a044-d58757ce9d7b,"""Joe Biden's wide open southern border"" is to blame for fentanyl deaths in the U.S.",fake,twitter post,human,post-GPT,x-Gen,19
8e36e8c1-9620-4d62-923b-db18722b3e19,"""Unusual cancers” are “exploding right into stage 4"" and those cancer cells have “the spike protein.""",fake,twitter post,human,post-GPT,x-Gen,23
7e41c4c8-49ed-4664-a7d1-1eea7173ed3d,“You know how many children are dying across Virginia because of fentanyl poisoning? A heck of a lot more than are dying at the hands of guns.”,fake,twitter post,human,post-GPT,x-Gen,31
7b710ea9-ce1d-4a7f-95de-98c4989d8a15,"""Healthy pilots are suffering from myocarditis and dropping dead on flights” because of the COVID-19 vaccines.",fake,twitter post,human,post-GPT,x-Gen,19
32e6cd11-4fb4-4fbf-a9c4-f987ecced80f,“I don’t get involved in the hiring and firing of police chiefs.”,fake,twitter post,human,post-GPT,x-Gen,17
767302ae-2de6-4480-97be-bf1ee47755d9,“Abigail Spanberger is raking in thousands from defund the police groups because she supports defunding the police.”,fake,twitter post,human,post-GPT,x-Gen,20
09c9b281-2c3b-489b-bca3-dbb383b69387,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",fake,twitter post,human,post-GPT,x-Gen,22
b5c96ffb-a14f-4269-ae21-11ca7d919650,"Val Demings ""called abolishing the police 'thoughtful.'""",fake,twitter post,human,post-GPT,x-Gen,11
9e2c6b53-f7e1-4a4e-904f-d1abda86d945,“We’ve got a parole board right now that has released 20 cop killers in the last two years under Hochul.”,fake,twitter post,human,post-GPT,x-Gen,25
24de8f1f-4639-411c-9d55-31b19bfe32ad,"Waiting periods for gun purchases may not make a difference, because ""If somebody's decided that they're gonna take their life, they're gonna take their life.""",fake,twitter post,human,post-GPT,x-Gen,35
5261be1b-2573-4a3b-b4da-fe684c5c4b1d,TV interviews with two different men who are each identified as Uvalde victim's father show the Robb Elementary School mass shooting was staged.,fake,twitter post,human,post-GPT,x-Gen,25
dd222b7f-60ee-4ee1-a9aa-09b4cb378b71,“We know from past experiences that the most effective tool for keeping kids safe is armed law enforcement on the campus.”,fake,twitter post,human,post-GPT,x-Gen,24
eae9041f-ab39-4c29-a9a7-4762b2a52f16,"""When we passed the assault weapons ban, mass shootings went down. When the law expired, mass shootings tripled.""",real,twitter post,human,post-GPT,x-Gen,24
f0d090f3-7102-4f2d-a70a-6cfc1d0e5237,Says Gov. Tony Evers is “a big proponent of this defund the police movement.”,fake,twitter post,human,post-GPT,x-Gen,18
153c7296-620a-44f0-9bc0-d8b3487bd527,"In 2021, “11,201 pounds of fentanyl were seized by Customs and Border Protection, which is enough to kill every American nearly seven times over.”",real,twitter post,human,post-GPT,x-Gen,29
6df6c441-33ab-4a96-b208-c3615d29770d,“Fifty percent of the Ottawa police force have all turned in their resignation.”,fake,twitter post,human,post-GPT,x-Gen,16
37c15638-8299-4bd6-8f4c-264188b33d76,“Atlanta just lost 75% of its police force”,fake,twitter post,human,post-GPT,x-Gen,11
fe7a8400-fac3-4cb8-884e-8aa6c784b0fc,"“My opponent’s plan for people who commit sexual assault, sexual predators, is no jail time.”",fake,twitter post,human,post-GPT,x-Gen,22
06b5bca0-3b6a-4139-bc8c-e9449a58abeb,“Terry (McAuliffe) calls in his friend Joe Biden to actually put the DOJ on Virginia parents.”,fake,twitter post,human,post-GPT,x-Gen,21
ba160981-5c4d-453b-b427-199db40453f4,“COVID internment camps announced in America: Tennessee governor signs EO authorizing National Guard to carry out COVID medical kidnappings.”,fake,twitter post,human,post-GPT,x-Gen,23
bad52845-9fc5-4771-96ca-f98f53d5a66b,The election in Brazil “was very clearly a rigged election.”,fake,twitter post,human,post-GPT,x-Gen,13
5d677469-ebb2-4e01-b01a-2dbc28005561,"""Fox offers Chris Wallace's Sunday spot to Candace Owens.""",fake,twitter post,human,post-GPT,x-Gen,13
8fced7e0-577a-4162-a3fe-6846f63203a1,"No one “with a concealed carry permit ever committed a mass shooting.""",fake,twitter post,human,post-GPT,x-Gen,15
cf8db8df-6caa-4e9e-8d53-52269ea6e2e2,A compilation of images shows what Joe Biden has “done to our country.”,fake,twitter post,human,post-GPT,x-Gen,16
135e4500-6ebc-46f3-9438-b70a69a6f47a,“Not a single person in the crowd on January 6 was found to be carrying a firearm. Not one.”,fake,twitter post,human,post-GPT,x-Gen,23
48cfa7ce-4a34-4fcc-bbf7-d47ac818eb4a,"“Donald Trump authorized up to 20,000 National Guard troops to protect the Capitol"" before Jan. 6, 2021, but was ""rejected"" by Nancy Pelosi and Chuck Schumer.",fake,twitter post,human,post-GPT,x-Gen,33
fd8d3a54-a812-4ed1-8598-7ff8ebae1068,"COVID-19 is a synthetic version of “snake venom” that evil forces are spreading through remdesivir, the COVID-19 vaccines and drinking water to “make you a hybrid of Satan.”",fake,twitter post,human,post-GPT,x-Gen,34
a347d014-9be8-48a1-8ad4-df9493055644,"The Russian airstrike on a maternity hospital in Mariupol, Ukraine, had “the makings of yet another false flag operation” led by the U.S.",fake,twitter post,human,post-GPT,x-Gen,28
0aba8d9e-5dc5-4080-a75c-ec33b3ac9fd1,"Vice President Kamala Harris ""was asked about gasoline prices ... and she tried to defer to President Duda, the Polish president.""",fake,twitter post,human,post-GPT,x-Gen,25
e34ee0e0-8af6-4e7d-b77a-3c1abfbe608a,"The “top ten most unhealthy U.S. cities” are San Francisco; Seattle; Portland, Oregon; San Diego; Honolulu; Washington; Austin, Texas; Irving, Texas; Portland, Maine; and Denver.",fake,twitter post,human,post-GPT,x-Gen,41
b42f8d09-0845-482b-812f-7f0386a5096e,“It’s not illegal to go inside the Capitol” as the Oath Keepers and other Jan. 6 rioters did.,fake,twitter post,human,post-GPT,x-Gen,23
e582c734-b5ce-4422-8297-fec7ee6ffd52,"""The Holocaust isn't about race. No, it's not about race.""",fake,twitter post,human,post-GPT,x-Gen,17
d7c18840-7d21-42a8-b37c-e59d905b9551,“There's never been a president (before Joe Biden) that has made race and gender the defining factor” for a Supreme Court nomination.,fake,twitter post,human,post-GPT,x-Gen,28
e5fa7039-763d-4ee6-a7bd-5d3d33b78cc2,"Recently released Jan. 6 footage shows ""these cops using massive amounts of force against unarmed Trump supporters, including women.""",fake,twitter post,human,post-GPT,x-Gen,23
bad264e2-ced6-49cb-8c13-b8fd219350a6,An image of empty grocery store shelves shows the effect of President Joe Biden's “Build Back Better” plan.,fake,twitter post,human,post-GPT,x-Gen,22
62d8adb2-a063-4e27-8e49-70556c84e760,"""You are more likely, as a child, to end up in the hospital because of the vaccine than you are because of COVID. That's data from the CDC and from VAERS.""",fake,twitter post,human,post-GPT,x-Gen,38
a0972579-4134-42cc-8271-51ccd650c134,“Many law enforcement agencies didn’t submit their (hate crime) data to the FBI.”,real,twitter post,human,post-GPT,x-Gen,20
2f147984-571f-4c02-b54b-f38488219b06,Silicon Valley Bank “donated $73M to 'BLM Movement'”,fake,twitter post,human,post-GPT,x-Gen,12
c59af6a5-d966-4484-b2ba-359c4d117bb8,"The 2017 Unite the Right rally in Charlottesville, Virginia, was “an American intel op against Trump.”",fake,twitter post,human,post-GPT,x-Gen,21
a3c8fb95-f985-4649-8feb-dc7429c8b81d,“Joe Biden changes the name of Black History Month.”,fake,twitter post,human,post-GPT,x-Gen,12
a6882307-5524-49d2-bb0e-c81c3171d095,KFC tweeted an image of a chicken drumstick for Black History Month.,fake,twitter post,human,post-GPT,x-Gen,13
3696e048-f45a-4285-9dd4-d4b11e5274aa,"“No administration has ever looked less like America, just by the numbers, than the Biden administration.”",fake,twitter post,human,post-GPT,x-Gen,21
2c07e73f-c137-4b15-bbfa-a6614e3c5c17,Illinois “received $5.1 billion at an elementary school there that used it for equity and diversity.”,fake,twitter post,human,post-GPT,x-Gen,20
b3ee2f6b-40d3-4990-a2bf-2aecab622622,Black Americans are not descended from people who were taken from Africa to be enslaved.,fake,twitter post,human,post-GPT,x-Gen,16
7170388d-9aae-4a1d-a8c1-6ef347043c66,Says Hitler said Black people are the “true Hebrews.”,fake,twitter post,human,post-GPT,x-Gen,12
62fc27a0-09f9-498a-a03d-14c113a6638d,Hitler “didn’t kill 6 million Jews” and “the Holocaust is not what happened.”,fake,twitter post,human,post-GPT,x-Gen,20
dc9eb52a-71ad-4356-8206-bd8c06354815,"""I think President Trump came out four times and condemned” Nick Fuentes.",fake,twitter post,human,post-GPT,x-Gen,15
90a337c9-eb94-45aa-8819-33389f61db36,"“Kamala Harris said disaster aid should go to non-white citizens first.""",fake,twitter post,human,post-GPT,x-Gen,14
c7d04bb3-110c-48f6-8a44-b9eaef7d6563,"Suggests fentanyl, not Derek Chauvin, killed George Floyd",fake,twitter post,human,post-GPT,x-Gen,10
9ca7e394-e2d4-4a68-950b-9e4a62c86c98,"""The true meaning of Hurricane,"" or Her-ricane, is the spirit of ""the African woman who has been stolen.""",fake,twitter post,human,post-GPT,x-Gen,25
cd7b4a23-e4d1-4229-b665-0353103f22e8,"As a mayor, ""John Fetterman chased down an innocent, unarmed Black man,"" wielded a shotgun and ""falsely accused the man, triggering a confrontation with police.""",real,twitter post,human,post-GPT,x-Gen,34
ce1d7b9b-c913-4072-af25-a0325522562d,Bank of America “announced a new mortgage home loan program for first-time homebuyers. But only blacks and Hispanics will be eligible.”,fake,twitter post,human,post-GPT,x-Gen,25
01a9f1c7-108e-4f74-ab90-7129b39fc260,"Charlie Crist ""supported Biden's agenda to defund the police.""",fake,twitter post,human,post-GPT,x-Gen,13
5ce80f56-9225-4e58-a7fe-7b35f3ba7047,George Floyd and COVID-19 “never existed.”,fake,twitter post,human,post-GPT,x-Gen,9
46693393-03f2-4b30-8068-d27ddb7cdf48,The New York Times reported on a conservative activist’s “superdiarrhea.”,fake,twitter post,human,post-GPT,x-Gen,15
832e0ae3-18dd-437c-a380-688cbc61ea44,"“Kathy Barnette wants to build a statue of Barack Obama right next to the one of Abraham Lincoln on Capitol Hill.""",real,twitter post,human,post-GPT,x-Gen,24
895f081d-02ad-4f63-80d0-1800d5b3eaab,"When there is “a noose on a college dorm of a Black student” or a racial slur “on a dormitory building, the odds are overwhelming that a Black student actually did that.""",fake,twitter post,human,post-GPT,x-Gen,38
19407c97-2520-42e0-8740-daf025ce37c9,"Says J.D. Vance said, “People who voted for Trump voted for him for racist reasons.”",fake,twitter post,human,post-GPT,x-Gen,20
aedc2b4d-7060-45a5-adfe-f2e883965566,"“With the ongoing pandemic, our State Park attendance is at the highest it’s ever been.”",real,twitter post,human,post-GPT,x-Gen,21
a098fc82-5370-4c07-8226-e8570ee3c0fd,Israel is banning Christianity.,fake,twitter post,human,post-GPT,x-Gen,5
a50bf152-8748-429e-b32f-9f29a975e374,“Muslims by the millions are converting to Christianity.”,fake,twitter post,human,post-GPT,x-Gen,11
bf09946f-2e41-4d62-aa2b-fcc285414af9,"""Mother Teresa sold babies.”",fake,twitter post,human,post-GPT,x-Gen,7
85adf7f6-0fd5-4c51-b1b4-d3be1c7509fb,"""Pope Benedict XVI and the Vatican requested that President Biden not attend Benedict’s funeral.""",fake,twitter post,human,post-GPT,x-Gen,19
ee3a53c6-390e-4371-b3c1-908f98330712,Joe Biden appointed a 'satanist' to the White House.,fake,twitter post,human,post-GPT,x-Gen,11
e22b76a3-b15d-4f1c-82b6-0dbe49362269,"Joe Biden called Pope Francis the “famous African American baseball player in America.""",fake,twitter post,human,post-GPT,x-Gen,16
5cd4f1c2-7da9-447a-ad8b-405c1d755db6,Tennessee court rules “taxpayer-funded establishments can place signs that say ‘No Jews allowed.’”,fake,twitter post,human,post-GPT,x-Gen,18
d46ae133-a8c8-4830-85ff-eaaccea3aa3b,An image shows Rep. Marjorie Taylor Greene in front of a cross with a figurine of former President Donald Trump on it.,fake,twitter post,human,post-GPT,x-Gen,23
3e33e15d-ff29-44bc-bf20-1b0452e57292,Falleció el papa emérito Benedicto XVI.,fake,twitter post,human,post-GPT,x-Gen,7
